股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅（%）,成交量（手）,成交额（万元）
000858.SZ,2014/4/23,292.16,304.2,290.91,301.7,292.16,9.54,3.27,240922,42443.6928
000858.SZ,2014/4/24,301.7,305.14,298.26,304.35,301.7,2.65,0.88,154010,27280.4112
000858.SZ,2014/4/25,301.23,302.48,293.88,294.5,304.35,-9.85,-3.24,187593,32803.056
000858.SZ,2014/4/28,295.44,299.35,290.75,294.03,294.5,-0.47,-0.16,169613,29368.136
000858.SZ,2014/4/29,292.31,303.26,291.84,299.66,294.03,5.63,1.91,149021,26117.1867
000858.SZ,2014/4/30,299.35,303.26,297.94,300.13,299.66,0.47,0.16,127335,22437.9517
000858.SZ,2014/5/5,298.41,298.41,288.25,292.94,300.13,-7.19,-2.4,157413,26906.312
000858.SZ,2014/5/6,291.22,294.5,290.28,291.69,292.94,-1.25,-0.43,84137,14387.8407
000858.SZ,2014/5/7,291.84,292.63,290.12,290.75,291.69,-0.94,-0.32,58909,10027.5376
000858.SZ,2014/5/8,290.75,294.03,289.18,289.34,290.75,-1.41,-0.48,71023,12102.9464
000858.SZ,2014/5/9,288.87,292.16,287.31,289.34,289.34,0,0,101121,17079.0387
000858.SZ,2014/5/12,290.75,296.07,289.18,293.09,289.34,3.75,1.3,160838,27567.4032
000858.SZ,2014/5/13,293.09,296.22,292,294.81,293.09,1.72,0.59,106574,18359.7272
000858.SZ,2014/5/14,294.81,295.44,288.72,289.97,294.81,-4.84,-1.64,132713,22589.796
000858.SZ,2014/5/15,289.97,291.37,286.06,286.53,289.97,-3.44,-1.19,97445,16407.6281
000858.SZ,2014/5/16,286.06,289.03,286.06,287.93,286.53,1.4,0.49,51957,8729.5909
000858.SZ,2014/5/19,284.34,286.06,277.93,281.37,287.93,-6.56,-2.28,146716,23986.6068
000858.SZ,2014/5/20,282.15,282.77,274.95,276.52,281.37,-4.85,-1.72,167338,26988.0432
000858.SZ,2014/5/21,275.11,282.62,274.33,281.99,276.52,5.47,1.98,134614,21892.1914
000858.SZ,2014/5/22,280.27,284.02,279.65,281.21,281.99,-0.78,-0.28,66875,10984.8277
000858.SZ,2014/5/23,281.05,284.02,279.18,282.93,281.21,1.72,0.61,52439,8615.1182
000858.SZ,2014/5/26,284.34,287,283.71,284.34,282.93,1.41,0.5,58308,9711.3906
000858.SZ,2014/5/27,284.18,287.93,283.09,284.81,284.34,0.47,0.17,65797,10997.3712
000858.SZ,2014/5/28,284.81,289.18,283.71,288.25,284.81,3.44,1.21,106576,17885.0794
000858.SZ,2014/5/29,288.25,291.06,286.84,287.46,288.25,-0.79,-0.27,76249,12880.1908
000858.SZ,2014/5/30,287.46,289.97,287,287.31,287.46,-0.15,-0.05,45770,7701.846
000858.SZ,2014/6/3,287.31,290.12,285.28,286.21,287.31,-1.1,-0.38,53681,9002.8541
000858.SZ,2014/6/4,286.21,287,282.3,283.24,286.21,-2.97,-1.04,53104,8809.1764
000858.SZ,2014/6/5,282.93,288.25,281.99,288.09,283.24,4.85,1.71,62924,10481.7575
000858.SZ,2014/6/6,289.18,291.22,287.62,289.97,288.09,1.88,0.65,98234,16642.918
000858.SZ,2014/6/9,290.75,290.91,288.09,289.65,289.97,-0.32,-0.11,55599,9411.39
000858.SZ,2014/6/10,289.81,297.79,289.81,297,289.65,7.35,2.54,183912,31797.4784
000858.SZ,2014/6/11,296.85,300.13,296.22,298.72,297,1.72,0.58,103922,18158.1263
000858.SZ,2014/6/12,298.57,303.26,296.22,299.04,298.72,0.32,0.11,92435,16241.9004
000858.SZ,2014/6/13,298.72,303.57,297.94,301.7,299.04,2.66,0.89,118331,20952.0326
000858.SZ,2014/6/16,301.38,302.95,296.69,298.1,301.7,-3.6,-1.19,105550,18523.5252
000858.SZ,2014/6/17,298.1,298.1,290.44,293.09,298.1,-5.01,-1.68,148176,25501.3985
000858.SZ,2014/6/18,293.09,295.91,291.69,293.41,293.09,0.32,0.11,74755,12874.5581
000858.SZ,2014/6/19,293.25,295.44,292,293.56,293.41,0.15,0.05,64118,11003.6514
000858.SZ,2014/6/20,294.5,294.5,289.5,291.37,293.56,-2.19,-0.75,76267,12980.8632
000858.SZ,2014/6/23,291.53,295.13,291.53,294.66,291.37,3.29,1.13,60002,10313.4893
000858.SZ,2014/6/24,294.5,301.7,293.88,300.6,294.66,5.94,2.02,138451,24307.3761
000858.SZ,2014/6/25,300.6,300.6,298.1,298.41,300.6,-2.19,-0.73,79873,14022.5538
000858.SZ,2014/6/26,299.82,306.54,299.35,302.32,298.41,3.91,1.31,139654,24922.4021
000858.SZ,2014/6/27,302.32,304.04,300.44,303.88,302.32,1.56,0.52,104338,18523.7547
000858.SZ,2014/6/30,303.73,309.51,303.42,305.29,303.88,1.41,0.46,205859,37193.4656
000858.SZ,2014/7/1,306.86,306.86,300.91,301.85,305.29,-3.44,-1.13,129358,22110.0046
000858.SZ,2014/7/2,302.16,303.73,301.23,302.79,301.85,0.94,0.31,89226,15216.5112
000858.SZ,2014/7/3,302.79,308.58,302.01,308.11,302.79,5.32,1.76,138718,24013.4924
000858.SZ,2014/7/4,308.11,308.73,306.07,307.33,308.11,-0.78,-0.25,106122,18437.224
000858.SZ,2014/7/7,306.54,312.49,306.23,311.39,307.33,4.06,1.32,119530,20956.7226
000858.SZ,2014/7/8,312.49,315.77,308.89,313.11,311.39,1.72,0.55,137633,24393.4769
000858.SZ,2014/7/9,312.33,317.33,306.54,306.54,313.11,-6.57,-2.1,146958,25881.6612
000858.SZ,2014/7/10,306.54,317.02,306.54,312.96,306.54,6.42,2.09,160374,28477.6336
000858.SZ,2014/7/11,312.8,319.05,311.55,315.93,312.96,2.97,0.95,158258,28404.9216
000858.SZ,2014/7/14,315.93,332.97,315.77,332.35,315.93,16.42,5.2,443501,82410.76
000858.SZ,2014/7/15,331.41,345.8,330.78,336.26,332.35,3.91,1.18,506733,98690.0016
000858.SZ,2014/7/16,336.57,343.61,332.97,335.47,336.26,-0.79,-0.23,195227,37717.5488
000858.SZ,2014/7/17,335.01,335.94,324.21,328.59,335.47,-6.88,-2.05,268902,50285.4256
000858.SZ,2014/7/18,325.62,343.92,325.62,337.66,328.59,9.07,2.76,309322,59629.832
000858.SZ,2014/7/21,336.1,343.29,332.19,332.19,337.66,-5.47,-1.62,187428,36187.5104
000858.SZ,2014/7/22,331.56,342.67,331.56,340.63,332.19,8.44,2.54,210781,41004.8736
000858.SZ,2014/7/23,339.85,345.01,337.04,340.48,340.63,-0.15,-0.04,124085,24196.4771
000858.SZ,2014/7/24,341.57,346.73,336.1,340.79,340.48,0.31,0.09,181137,35494.7024
000858.SZ,2014/7/25,340.95,344.54,338.45,342.82,340.79,2.03,0.6,187121,36560.8272
000858.SZ,2014/7/28,343.29,354.08,343.29,348.92,342.82,6.1,1.78,269386,53936.584
000858.SZ,2014/7/29,349.86,350.33,340.95,341.26,348.92,-7.66,-2.2,259010,51097.4112
000858.SZ,2014/7/30,340.48,343.61,330.63,336.57,341.26,-4.69,-1.37,384168,73687.9904
000858.SZ,2014/7/31,335.79,340.01,334.85,339.07,336.57,2.5,0.74,157258,30349.96
000858.SZ,2014/8/1,338.13,343.61,337.35,337.66,339.07,-1.41,-0.42,195949,38236.3552
000858.SZ,2014/8/4,337.66,344.23,337.66,343.61,337.66,5.95,1.76,184115,36087.7136
000858.SZ,2014/8/5,343.61,345.33,336.88,340.79,343.61,-2.82,-0.82,197578,38437.1088
000858.SZ,2014/8/6,338.76,340.32,335.63,339.07,340.79,-1.72,-0.5,143169,27606.8528
000858.SZ,2014/8/7,338.13,340.32,331.41,332.5,339.07,-6.57,-1.94,256642,49146.912
000858.SZ,2014/8/8,332.19,335.01,329.06,333.44,332.5,0.94,0.28,165714,31386.9264
000858.SZ,2014/8/11,333.28,337.82,332.82,335.94,333.44,2.5,0.75,140998,27053.9648
000858.SZ,2014/8/12,335.94,337.98,334.22,335.79,335.94,-0.15,-0.04,119387,22925.324
000858.SZ,2014/8/13,335.79,346.42,335.16,340.63,335.79,4.84,1.44,362378,70588.7616
000858.SZ,2014/8/14,341.1,344.7,337.19,337.35,340.63,-3.28,-0.96,174352,33999.864
000858.SZ,2014/8/15,337.35,343.45,337.35,340.79,337.35,3.44,1.02,213131,41613.2928
000858.SZ,2014/8/18,342.04,346.26,340.95,342.82,340.79,2.03,0.6,168614,33132.2896
000858.SZ,2014/8/19,343.14,343.29,338.45,340.63,342.82,-2.19,-0.64,173424,33790.9808
000858.SZ,2014/8/20,339.38,345.33,337.35,344.7,340.63,4.07,1.19,244430,48000.2464
000858.SZ,2014/8/21,344.7,345.01,338.13,339.54,344.7,-5.16,-1.5,129832,25274.5101
000858.SZ,2014/8/22,339.7,341.73,338.45,339.85,339.54,0.31,0.09,122738,23879.9593
000858.SZ,2014/8/25,338.91,338.91,330.63,330.94,339.85,-8.91,-2.62,241972,45986.8752
000858.SZ,2014/8/26,330.31,332.35,328.12,328.28,330.94,-2.66,-0.8,136947,25759.223
000858.SZ,2014/8/27,327.97,330.94,327.97,329.84,328.28,1.56,0.48,75318,14126.2348
000858.SZ,2014/8/28,328.44,330.47,322.96,323.12,329.84,-6.72,-2.04,190657,35332.144
000858.SZ,2014/8/29,323.59,329.22,323.28,328.75,323.12,5.63,1.74,139593,25967.987
000858.SZ,2014/9/1,329.06,331.56,325,330,328.75,1.25,0.38,207936,38899.2
000858.SZ,2014/9/2,332.03,339.07,329.84,338.13,330,8.13,2.46,300523,57666.048
000858.SZ,2014/9/3,338.76,345.17,338.29,339.7,338.13,1.57,0.46,220596,43177.9072
000858.SZ,2014/9/4,340.01,343.61,339.54,341.42,339.7,1.72,0.51,136699,26686.611
000858.SZ,2014/9/5,343.29,343.76,337.51,339.38,341.42,-2.04,-0.6,200689,39016.7296
000858.SZ,2014/9/9,339.54,340.79,333.91,335.32,339.38,-4.06,-1.2,203500,39049.1952
000858.SZ,2014/9/10,335.32,337.19,333.13,335.79,335.32,0.47,0.14,132026,25294.3761
000858.SZ,2014/9/11,335.94,337.19,332.97,333.44,335.79,-2.35,-0.7,189284,36225.3488
000858.SZ,2014/9/12,333.13,333.13,329.84,333.13,333.44,-0.31,-0.09,169507,32038.6352
000858.SZ,2014/9/15,332.97,332.97,329.22,330.94,333.13,-2.19,-0.66,200509,37752.9664
000858.SZ,2014/9/16,330.78,332.19,325.47,325.62,330.94,-5.32,-1.61,210716,39532.0304
000858.SZ,2014/9/17,325.93,327.19,322.65,325.15,325.62,-0.47,-0.14,180646,33414.216
000858.SZ,2014/9/18,325.15,326.25,323.28,325,325.15,-0.15,-0.05,196378,36267.4592
000858.SZ,2014/9/19,325.15,329.69,324.53,327.97,325,2.97,0.91,191471,35572.904
000858.SZ,2014/9/22,327.19,327.19,318.27,318.74,327.97,-9.23,-2.81,230800,42103.3472
000858.SZ,2014/9/23,318.74,320.15,316.08,319.99,318.74,1.25,0.39,197418,35694.2688
000858.SZ,2014/9/24,319.21,324.53,317.02,324.53,319.99,4.54,1.42,215006,39242.2576
000858.SZ,2014/9/25,325.47,328.28,322.96,324.68,324.53,0.15,0.05,255485,47399.7648
000858.SZ,2014/9/26,323.59,325,320.46,322.96,324.68,-1.72,-0.53,137381,25184.6057
000858.SZ,2014/9/29,323.28,326.25,322.96,324.37,322.96,1.41,0.44,157741,29116.256
000858.SZ,2014/9/30,325.15,325.78,323.9,324.68,324.37,0.31,0.1,141061,26050.1094
000858.SZ,2014/10/8,324.84,325.15,318.58,322.96,324.68,-1.72,-0.53,249071,45447.9312
000858.SZ,2014/10/9,322.34,327.34,320.15,327.03,322.96,4.07,1.26,249841,46119.616
000858.SZ,2014/10/10,325.78,326.56,321.09,322.81,327.03,-4.22,-1.29,207674,38207.8896
000858.SZ,2014/10/13,321.09,321.24,314.99,317.65,322.81,-5.16,-1.6,254654,45905.616
000858.SZ,2014/10/14,316.4,319.37,315.61,316.4,317.65,-1.25,-0.39,189361,34098.3744
000858.SZ,2014/10/15,315.93,316.4,310.92,313.89,316.4,-2.51,-0.79,315305,55917.56
000858.SZ,2014/10/16,312.96,315.3,311.08,312.64,313.89,-1.25,-0.4,224405,39817.0448
000858.SZ,2014/10/17,312.64,318.12,312.17,317.8,312.64,5.16,1.65,262600,46865.5248
000858.SZ,2014/10/20,318.27,319.05,313.42,314.99,317.8,-2.81,-0.88,199082,35600.4496
000858.SZ,2014/10/21,315.14,315.77,312.33,312.49,314.99,-2.5,-0.79,142260,25304.1988
000858.SZ,2014/10/22,313.11,313.42,309.05,309.83,312.49,-2.66,-0.85,160526,28287.5584
000858.SZ,2014/10/23,309.51,309.67,304.98,305.76,309.83,-4.07,-1.31,183292,31791.768
000858.SZ,2014/10/24,305.76,306.23,301.7,301.7,305.76,-4.06,-1.33,215150,36779.6096
000858.SZ,2014/10/27,301.54,303.88,298.57,302.79,301.7,1.09,0.36,137811,23378.8277
000858.SZ,2014/10/28,303.42,306.07,302.63,306.07,302.79,3.28,1.08,157544,27062.9472
000858.SZ,2014/10/29,304.51,308.26,302.79,307.64,306.07,1.57,0.51,255570,44118.0256
000858.SZ,2014/10/30,307.01,309.05,305.76,306.7,307.64,-0.94,-0.31,207917,36067.9712
000858.SZ,2014/10/31,307.17,313.58,306.54,312.49,306.7,5.79,1.89,330893,58035.5456
000858.SZ,2014/11/3,312.64,314.99,309.83,311.08,312.49,-1.41,-0.45,217701,38460.4608
000858.SZ,2014/11/4,311.08,311.08,307.17,307.64,311.08,-3.44,-1.11,202210,35234.5024
000858.SZ,2014/11/5,307.64,307.64,303.26,304.98,307.64,-2.66,-0.86,190799,32860.7344
000858.SZ,2014/11/6,305.92,307.01,304.51,306.7,304.98,1.72,0.56,169479,29259.3216
000858.SZ,2014/11/7,306.86,306.86,303.57,304.35,306.7,-2.35,-0.77,225256,38801.0528
000858.SZ,2014/11/10,305.61,316.71,305.29,316.71,304.35,12.36,4.06,601871,106449.1952
000858.SZ,2014/11/11,318.9,320.31,313.11,315.77,316.71,-0.94,-0.3,614740,110555.6176
000858.SZ,2014/11/12,315.77,318.27,313.74,317.33,315.77,1.56,0.49,278278,49825.1312
000858.SZ,2014/11/13,317.65,317.65,312.8,314.21,317.33,-3.12,-0.98,243227,43329.752
000858.SZ,2014/11/14,314.05,322.49,312.96,320.77,314.21,6.56,2.09,482911,87533.2016
000858.SZ,2014/11/17,326.72,329.22,316.71,317.02,320.77,-3.75,-1.17,399234,72916.6032
000858.SZ,2014/11/18,315.61,317.18,309.67,311.86,317.02,-5.16,-1.63,302535,53661.864
000858.SZ,2014/11/19,310.77,312.02,307.48,309.51,311.86,-2.35,-0.75,206808,36208.2304
000858.SZ,2014/11/20,307.79,309.83,307.17,309.51,309.51,0,0,130599,22774.227
000858.SZ,2014/11/21,309.51,312.02,308.42,311.86,309.51,2.35,0.76,201380,35319.6224
000858.SZ,2014/11/24,311.86,316.4,311.7,314.68,311.86,2.82,0.9,344186,61258.5296
000858.SZ,2014/11/25,314.83,317.02,313.58,316.71,314.68,2.03,0.65,300504,53704.5648
000858.SZ,2014/11/26,316.86,320.46,314.99,319.68,316.71,2.97,0.94,413028,74482.856
000858.SZ,2014/11/27,320.31,321.24,316.4,318.27,319.68,-1.41,-0.44,399714,72320.9712
000858.SZ,2014/11/28,318.27,319.37,314.99,318.9,318.27,0.63,0.2,412075,73951.552
000858.SZ,2014/12/1,319.84,332.82,319.05,330.63,318.9,11.73,3.68,1050659,195399.4144
000858.SZ,2014/12/2,329.84,333.28,324.84,331.72,330.63,1.09,0.33,804507,151214.5872
000858.SZ,2014/12/3,333.13,348.3,333.13,339.85,331.72,8.13,2.45,1181070,230138.9136
000858.SZ,2014/12/4,340.01,349.39,338.91,349.08,339.85,9.23,2.72,949757,188533.5872
000858.SZ,2014/12/5,353.61,359.56,335.01,342.82,349.08,-6.26,-1.79,1182566,235154.5808
000858.SZ,2014/12/8,341.57,353.61,336.26,352.21,342.82,9.39,2.74,898423,178513.872
000858.SZ,2014/12/9,351.58,373.48,342.51,344.54,352.21,-7.67,-2.18,1502051,309843.6768
000858.SZ,2014/12/10,347.52,359.24,343.92,357.52,344.54,12.98,3.77,824270,167600.496
000858.SZ,2014/12/11,357.68,365.03,350.64,354.08,357.52,-3.44,-0.96,667212,137288.3968
000858.SZ,2014/12/12,354.4,359.56,353.46,354.4,354.08,0.32,0.09,512511,104868.5616
000858.SZ,2014/12/15,354.55,358.15,348.77,356.59,354.4,2.19,0.62,522026,106146.2032
000858.SZ,2014/12/16,356.12,356.12,349.08,352.83,356.59,-3.76,-1.05,538730,108852.904
000858.SZ,2014/12/17,353.3,354.08,345.48,348.3,352.83,-4.53,-1.28,572088,114276.7824
000858.SZ,2014/12/18,347.83,352.36,346.73,347.98,348.3,-0.32,-0.09,420768,84217.976
000858.SZ,2014/12/19,349.86,356.43,345.64,348.92,347.98,0.94,0.27,987899,198410.6928
000858.SZ,2014/12/22,349.86,368.94,344.7,368.94,348.92,20.02,5.74,1592914,328881.9792
000858.SZ,2014/12/23,367.38,387.55,364.25,375.66,368.94,6.72,1.82,1728908,374442.6352
000858.SZ,2014/12/24,375.04,384.27,362.37,364.72,375.66,-10.94,-2.91,1182611,255436.9616
000858.SZ,2014/12/25,366.13,371.76,363.94,370.82,364.72,6.1,1.67,755070,160057.3568
000858.SZ,2014/12/26,368.94,375.04,365.81,373.79,370.82,2.97,0.8,774014,165663.424
000858.SZ,2014/12/29,372.85,386.14,371.29,374.41,373.79,0.62,0.17,1072815,234223.816
000858.SZ,2014/12/30,372.07,374.88,368.16,369.25,374.41,-5.16,-1.38,606039,129981.1232
000858.SZ,2014/12/31,368.94,374.41,368.31,372.07,369.25,2.82,0.76,530773,113937.8736
000858.SZ,2015/1/5,373.48,405.69,372.22,405.69,372.07,33.62,9.04,1673428,380492.328
000858.SZ,2015/1/6,405.69,410.85,399.9,407.41,405.69,1.72,0.42,1280985,302641.2816
000858.SZ,2015/1/7,407.72,419.3,399.12,403.03,407.41,-4.38,-1.08,930954,221533.8496
000858.SZ,2015/1/8,404.13,417.26,398.81,410.07,403.03,7.04,1.75,886985,211010.7168
000858.SZ,2015/1/9,406.79,426.02,406.63,406.79,410.07,-3.28,-0.8,972304,236770.7584
000858.SZ,2015/1/12,403.19,404.6,390.99,396.15,406.79,-10.64,-2.62,707087,163665.408
000858.SZ,2015/1/13,394.27,401.47,391.77,395.06,396.15,-1.09,-0.28,368959,85029.4064
000858.SZ,2015/1/14,395.21,398.65,382.7,385.05,395.06,-10.01,-2.53,561031,126741.7856
000858.SZ,2015/1/15,385.36,393.49,381.29,393.34,385.05,8.29,2.15,424339,95367.0368
000858.SZ,2015/1/16,395.84,401.78,393.65,401.31,393.34,7.97,2.03,476743,110352.3344
000858.SZ,2015/1/19,384.58,395.21,365.81,372.85,401.31,-28.46,-7.09,756779,168207.4656
000858.SZ,2015/1/20,376.45,385.83,374.41,381.61,372.85,8.76,2.35,527851,116382.3568
000858.SZ,2015/1/21,387.24,393.18,380.67,391.93,381.61,10.32,2.7,489564,110369.5632
000858.SZ,2015/1/22,393.18,399.9,389.74,394.59,391.93,2.66,0.68,460676,105632.3344
000858.SZ,2015/1/23,394.9,396.62,383.8,386.3,394.59,-8.29,-2.1,521083,117729.0656
000858.SZ,2015/1/26,386.61,391.77,383.17,390.68,386.3,4.38,1.13,403985,90759.6624
000858.SZ,2015/1/27,390.99,398.03,388.49,395.99,390.68,5.31,1.36,655775,150076.2848
000858.SZ,2015/1/28,393.18,397.4,390.05,390.83,395.99,-5.16,-1.3,365014,83490.4576
000858.SZ,2015/1/29,387.55,389.9,383.01,383.48,390.83,-7.35,-1.88,330538,73899.4464
000858.SZ,2015/1/30,384.58,389.58,383.01,383.01,383.48,-0.47,-0.12,304848,68344.2304
000858.SZ,2015/2/2,377.39,379.89,370.5,371.44,383.01,-11.57,-3.02,363010,78419.8144
000858.SZ,2015/2/3,374.41,376.13,368.94,375.2,371.44,3.76,1.01,305807,65835.2848
000858.SZ,2015/2/4,375.35,379.57,372.54,373.01,375.2,-2.19,-0.58,274985,59794.2784
000858.SZ,2015/2/5,377.07,379.11,365.81,366.59,373.01,-6.42,-1.72,322856,69613.1664
000858.SZ,2015/2/6,365.5,367.53,351.89,353.77,366.59,-12.82,-3.5,427791,88243.688
000858.SZ,2015/2/9,353.93,361.59,353.3,360.65,353.77,6.88,1.94,307058,63565.448
000858.SZ,2015/2/10,360.65,371.91,360.65,366.59,360.65,5.94,1.65,278327,58868.8752
000858.SZ,2015/2/11,367.06,369.25,364.56,366.28,366.59,-0.31,-0.08,172477,36532.6432
000858.SZ,2015/2/12,367.53,374.26,366.91,372.54,366.28,6.26,1.71,269650,57776.6864
000858.SZ,2015/2/13,375.2,376.45,371.13,371.76,372.54,-0.78,-0.21,329247,71261.1856
000858.SZ,2015/2/16,372.85,372.85,366.59,370.35,371.76,-1.41,-0.38,288477,61473.096
000858.SZ,2015/2/17,371.29,372.69,367.22,368.47,370.35,-1.88,-0.51,299423,63887.8
000858.SZ,2015/2/25,368.63,369.57,358.15,359.87,368.47,-8.6,-2.33,434506,90721.9712
000858.SZ,2015/2/26,359.4,368,358.15,367.69,359.87,7.82,2.17,293709,61611.6032
000858.SZ,2015/2/27,368.94,374.26,368.31,370.19,367.69,2.5,0.68,471028,100978.3072
000858.SZ,2015/3/2,371.29,371.29,365.5,368,370.19,-2.19,-0.59,460759,97610.6944
000858.SZ,2015/3/3,367.38,367.38,360.81,361.59,368,-6.41,-1.74,384563,80602.0752
000858.SZ,2015/3/4,363.15,365.5,360.81,364.87,361.59,3.28,0.91,282399,59190.7184
000858.SZ,2015/3/5,364.41,365.19,356.59,360.03,364.87,-4.84,-1.33,331191,68739.712
000858.SZ,2015/3/6,360.96,365.19,359.24,363,360.03,2.97,0.82,326828,68327.2016
000858.SZ,2015/3/9,362.06,368.63,358.93,368.47,363,5.47,1.51,400692,83946.2416
000858.SZ,2015/3/10,368.78,371.76,367.06,369.1,368.47,0.63,0.17,404489,86273.2496
000858.SZ,2015/3/11,368.94,373.63,368,368.94,369.1,-0.16,-0.04,364304,78015.192
000858.SZ,2015/3/12,371.29,375.82,368,375.2,368.94,6.26,1.7,540556,116516.04
000858.SZ,2015/3/13,375.98,376.76,372.07,374.26,375.2,-0.94,-0.25,377907,81802.8704
000858.SZ,2015/3/16,376.29,382.86,375.2,382.7,374.26,8.44,2.26,510505,112431.4512
000858.SZ,2015/3/17,384.42,393.34,382.23,387.39,382.7,4.69,1.23,734385,165345.2592
000858.SZ,2015/3/18,387.55,393.34,385.05,393.02,387.39,5.63,1.45,612525,138988.0976
000858.SZ,2015/3/19,391.62,391.77,383.64,386.46,393.02,-6.56,-1.67,575195,129480.1504
000858.SZ,2015/3/20,387.24,393.49,386.3,389.74,386.46,3.28,0.85,516933,116987.648
000858.SZ,2015/3/23,391.15,395.21,390.21,393.02,389.74,3.28,0.84,648065,147746.4288
000858.SZ,2015/3/24,395.53,398.34,386.14,391.77,393.02,-1.25,-0.32,862353,196921.4432
000858.SZ,2015/3/25,391.77,391.77,386.3,387.39,391.77,-4.38,-1.12,571971,128929.512
000858.SZ,2015/3/26,387.55,402.09,386.3,400.84,387.39,13.45,3.47,1025306,235779.1216
000858.SZ,2015/3/27,401.47,402.56,394.74,397.56,400.84,-3.28,-0.82,579686,134011.8224
000858.SZ,2015/3/30,398.5,405.22,396.46,403.81,397.56,6.25,1.57,710540,166005.5136
000858.SZ,2015/3/31,403.19,411.16,397.09,398.34,403.81,-5.47,-1.35,829190,195195.6208
000858.SZ,2015/4/1,397.56,399.59,395.53,398.81,398.34,0.47,0.12,764228,176788.7584
000858.SZ,2015/4/2,399.44,404.6,396.93,401.16,398.81,2.35,0.59,650736,151801.9936
000858.SZ,2015/4/3,398.34,402.88,397.71,401.94,401.16,0.78,0.19,627566,146501.8304
000858.SZ,2015/4/7,403.66,415.86,402.56,413.98,401.94,12.04,3,1025502,244763.5168
000858.SZ,2015/4/8,414.29,423.05,408.19,413.82,413.98,-0.16,-0.04,1028817,250170.1104
000858.SZ,2015/4/9,414.45,416.79,400.37,405.06,413.82,-8.76,-2.12,774140,183930.0128
000858.SZ,2015/4/10,405.06,415.54,403.81,413.82,405.06,8.76,2.16,792328,189931.2688
000858.SZ,2015/4/13,415.54,424.93,411.79,421.64,413.82,7.82,1.89,836058,204477.6672
000858.SZ,2015/4/14,421.33,440.72,419.3,427.74,421.64,6.1,1.45,967709,244050.3456
000858.SZ,2015/4/15,427.9,434.15,418.98,423.36,427.74,-4.38,-1.02,715962,179038.064
000858.SZ,2015/4/16,423.36,462.14,421.8,458.86,423.36,35.5,8.39,1815557,481790.6176
000858.SZ,2015/4/17,458.7,464.18,449.95,454.17,458.86,-4.69,-1.02,1609853,432711.8336
000858.SZ,2015/4/20,451.82,462.14,443.38,445.1,454.17,-9.07,-2,1210759,323089.7024
000858.SZ,2015/4/21,446.66,480.75,446.51,474.66,445.1,29.56,6.64,1546097,424013.816
000858.SZ,2015/4/22,475.28,478.1,467.62,476.53,474.66,1.87,0.39,1013954,283358.8384
000858.SZ,2015/4/23,475.44,478.41,464.49,470.75,476.53,-5.78,-1.21,780430,216690.5024
000858.SZ,2015/4/24,463.86,469.03,442.28,456.36,470.75,-14.39,-3.06,889222,239655.9072
000858.SZ,2015/4/27,455.11,465.9,454.48,458.24,456.36,1.88,0.41,691690,186955.7328
000858.SZ,2015/4/28,455.73,457.77,441.19,444.94,458.24,-13.3,-2.9,708933,186567.7648
000858.SZ,2015/4/29,435.87,448.07,435.87,444.94,444.94,0,0,545643,142198.1104
000858.SZ,2015/4/30,446.35,448.54,444,444.16,444.94,-0.78,-0.18,394893,103551.312
000858.SZ,2015/5/4,445.26,459.64,444.63,451.51,444.16,7.35,1.65,529810,141094.0848
000858.SZ,2015/5/5,451.51,451.51,430.24,430.4,451.51,-21.11,-4.68,595615,153534.2336
000858.SZ,2015/5/6,436.03,438.84,421.49,423.52,430.4,-6.88,-1.6,585909,148701.2752
000858.SZ,2015/5/7,423.67,431.18,423.36,424.46,423.52,0.94,0.22,426473,106576.3632
000858.SZ,2015/5/8,429.46,436.97,426.49,435.4,424.46,10.94,2.58,579847,146998.8096
000858.SZ,2015/5/11,435.4,444.94,430.56,444.47,435.4,9.07,2.08,601196,154899.3136
000858.SZ,2015/5/12,445.26,449.48,440.09,444.63,444.47,0.16,0.04,536796,140193.8096
000858.SZ,2015/5/13,444.32,453.07,442.28,446.35,444.63,1.72,0.39,651338,171842.3152
000858.SZ,2015/5/14,446.04,446.04,436.19,437.44,446.35,-8.91,-2,496238,127998.1344
000858.SZ,2015/5/15,437.59,441.66,429.15,430.71,437.44,-6.73,-1.54,458084,116578.4128
000858.SZ,2015/5/18,427.58,430.24,425.71,426.8,430.71,-3.91,-0.91,353048,88589.6064
000858.SZ,2015/5/19,426.8,438.22,424.46,437.59,426.8,10.79,2.53,472794,120306.5552
000858.SZ,2015/5/20,436.34,444.79,435.87,437.59,437.59,0,0,545839,141410.3232
000858.SZ,2015/5/21,437.59,452.92,437.59,451.67,437.59,14.08,3.22,676515,178609.784
000858.SZ,2015/5/22,454.64,461.99,448.85,459.49,451.67,7.82,1.73,766130,205908.1632
000858.SZ,2015/5/25,459.64,468.71,459.49,467.46,459.49,7.97,1.73,876303,240307.9296
000858.SZ,2015/5/26,469.18,472.94,460.11,472.15,467.46,4.69,1,963555,265851.5152
000858.SZ,2015/5/27,472.15,472.78,462.93,467.31,472.15,-4.84,-1.03,796251,220026.5872
000858.SZ,2015/5/28,471.84,492.17,450.26,458.08,467.31,-9.23,-1.98,1283585,362416.976
000858.SZ,2015/5/29,458.24,465.74,447.13,455.42,458.08,-2.66,-0.58,742869,200370.6288
